t,cell_id,z,y,x,volume,Name
42,703,18.0,296.0,586.0,75.0,Unknown_703
42,718,21.0,370.0,533.0,75.0,Unknown_718
43,4,21.0,246.0,132.0,75.0,E
43,35,13.0,194.0,157.0,75.0,MS
43,67,21.0,329.0,161.0,75.0,C
43,98,13.0,388.0,222.0,75.0,P3
43,131,25.0,193.0,211.0,75.0,ABap
43,162,24.0,146.0,298.0,75.0,ABaa
43,194,14.0,137.0,251.0,75.0,ABpa
43,225,11.0,156.0,391.0,75.0,ABpp
43,259,10.0,260.0,205.0,75.0,Unknown_259
43,290,10.0,272.0,317.0,75.0,Unknown_290
43,322,12.0,389.0,310.0,75.0,Unknown_322
43,353,11.0,377.0,425.0,75.0,Unknown_353
43,386,20.0,113.0,386.0,75.0,Unknown_386
43,417,17.0,134.0,496.0,75.0,Unknown_417
43,449,25.0,174.0,465.0,75.0,Unknown_449
43,480,24.0,234.0,555.0,75.0,Unknown_480
43,513,22.0,336.0,268.0,75.0,Unknown_513
43,564,21.0,241.0,366.0,75.0,Unknown_564
43,610,20.0,368.0,394.0,75.0,Unknown_610
43,625,18.0,337.0,474.0,75.0,Unknown_625
43,642,11.0,258.0,429.0,75.0,Unknown_642
43,671,12.0,227.0,536.0,75.0,Unknown_671
43,703,19.0,291.0,586.0,75.0,Unknown_703
43,718,21.0,372.0,528.0,75.0,Unknown_718
44,4,20.0,245.0,133.0,75.0,E
44,35,13.0,190.0,161.0,75.0,MS
44,67,20.0,337.0,160.0,75.0,C
44,98,13.0,387.0,226.0,75.0,P3
44,131,24.0,188.0,212.0,75.0,ABap
44,162,25.0,143.0,300.0,75.0,ABaa
44,194,14.0,143.0,251.0,75.0,ABpa
44,225,11.0,152.0,392.0,75.0,ABpp
44,259,10.0,260.0,205.0,75.0,Unknown_259
44,290,10.0,269.0,320.0,75.0,Unknown_290
44,322,12.0,390.0,316.0,75.0,Unknown_322
44,353,11.0,376.0,430.0,75.0,Unknown_353
44,386,20.0,115.0,387.0,75.0,Unknown_386
44,417,17.0,135.0,499.0,75.0,Unknown_417
44,449,25.0,178.0,459.0,75.0,Unknown_449
44,480,23.0,233.0,565.0,75.0,Unknown_480
44,513,22.0,335.0,256.0,75.0,Unknown_513
44,564,21.0,254.0,365.0,75.0,Unknown_564
44,610,20.0,366.0,386.0,75.0,Unknown_610
44,625,18.0,338.0,476.0,75.0,Unknown_625
44,642,11.0,257.0,426.0,75.0,Unknown_642
44,671,13.0,228.0,537.0,75.0,Unknown_671
44,703,18.0,293.0,590.0,75.0,Unknown_703
44,718,22.0,369.0,529.0,75.0,Unknown_718
45,4,20.0,232.0,130.0,75.0,E
45,35,13.0,180.0,172.0,75.0,MS
45,67,18.0,329.0,151.0,75.0,C
45,98,13.0,387.0,231.0,75.0,P3
45,131,24.0,185.0,210.0,75.0,ABap
45,162,23.0,148.0,302.0,75.0,ABaa
45,194,14.0,142.0,260.0,75.0,ABpa
45,225,11.0,153.0,396.0,75.0,ABpp
45,259,9.0,267.0,207.0,75.0,Unknown_259
45,290,10.0,262.0,316.0,75.0,Unknown_290
45,322,12.0,384.0,318.0,75.0,Unknown_322
45,353,11.0,376.0,431.0,75.0,Unknown_353
45,386,20.0,115.0,382.0,75.0,Unknown_386
45,417,17.0,128.0,493.0,75.0,Unknown_417
45,449,25.0,171.0,462.0,75.0,Unknown_449
45,480,24.0,236.0,562.0,75.0,Unknown_480
45,514,22.0,324.0,236.0,75.0,Unknown_514
45,541,20.0,347.0,291.0,75.0,Unknown_541
45,565,22.0,248.0,334.0,75.0,Unknown_565
45,590,22.0,237.0,403.0,75.0,Unknown_590
45,610,20.0,357.0,388.0,75.0,Unknown_610
45,625,19.0,336.0,478.0,75.0,Unknown_625
45,642,11.0,261.0,427.0,75.0,Unknown_642
45,671,12.0,225.0,540.0,75.0,Unknown_671
45,703,17.0,303.0,587.0,75.0,Unknown_703
45,718,22.0,369.0,530.0,75.0,Unknown_718
46,4,19.0,231.0,129.0,75.0,E
46,35,13.0,183.0,180.0,75.0,MS
46,67,18.0,330.0,147.0,75.0,C
46,98,13.0,392.0,239.0,75.0,P3
46,131,23.0,189.0,204.0,75.0,ABap
46,162,23.0,145.0,297.0,75.0,ABaa
46,194,13.0,149.0,264.0,75.0,ABpa
46,225,10.0,153.0,393.0,75.0,ABpp
46,259,9.0,271.0,213.0,75.0,Unknown_259
46,290,10.0,275.0,324.0,75.0,Unknown_290
46,322,12.0,389.0,323.0,75.0,Unknown_322
46,353,12.0,382.0,432.0,75.0,Unknown_353
46,386,20.0,117.0,374.0,75.0,Unknown_386
46,417,16.0,128.0,489.0,75.0,Unknown_417
46,449,25.0,165.0,469.0,75.0,Unknown_449
46,480,23.0,228.0,566.0,75.0,Unknown_480
46,514,23.0,325.0,235.0,75.0,Unknown_514
46,541,20.0,357.0,291.0,75.0,Unknown_541
46,565,23.0,247.0,326.0,75.0,Unknown_565
46,590,23.0,230.0,409.0,75.0,Unknown_590
46,610,20.0,348.0,391.0,75.0,Unknown_610
46,625,19.0,335.0,475.0,75.0,Unknown_625
46,642,12.0,262.0,419.0,75.0,Unknown_642
46,671,13.0,223.0,534.0,75.0,Unknown_671
46,703,17.0,304.0,583.0,75.0,Unknown_703
46,718,22.0,365.0,534.0,75.0,Unknown_718
47,4,19.0,232.0,131.0,75.0,E
47,35,13.0,188.0,178.0,75.0,MS
47,67,17.0,328.0,154.0,75.0,C
47,98,14.0,390.0,240.0,75.0,P3
47,131,23.0,183.0,203.0,75.0,ABap
47,162,24.0,145.0,298.0,75.0,ABaa
47,194,13.0,156.0,256.0,75.0,ABpa
47,225,12.0,153.0,388.0,75.0,ABpp
47,259,9.0,287.0,217.0,75.0,Unknown_259
47,290,10.0,274.0,318.0,75.0,Unknown_290
47,322,13.0,388.0,325.0,75.0,Unknown_322
47,353,12.0,383.0,434.0,75.0,Unknown_353
47,386,19.0,116.0,371.0,75.0,Unknown_386
47,417,16.0,127.0,485.0,75.0,Unknown_417
47,449,24.0,172.0,479.0,75.0,Unknown_449
47,480,23.0,224.0,570.0,75.0,Unknown_480
47,514,26.0,326.0,231.0,75.0,Unknown_514
47,541,21.0,365.0,290.0,75.0,Unknown_541
47,565,23.0,243.0,322.0,75.0,Unknown_565
47,590,24.0,233.0,410.0,75.0,Unknown_590
47,610,20.0,348.0,390.0,75.0,Unknown_610
47,625,20.0,327.0,477.0,75.0,Unknown_625
47,642,12.0,262.0,408.0,75.0,Unknown_642
47,671,13.0,224.0,527.0,75.0,Unknown_671
47,703,17.0,303.0,584.0,75.0,Unknown_703
47,718,23.0,360.0,538.0,75.0,Unknown_718
48,4,19.0,235.0,131.0,75.0,E
48,35,12.0,198.0,180.0,75.0,MS
48,67,19.0,330.0,155.0,75.0,C
48,98,15.0,391.0,244.0,75.0,P3
48,131,24.0,186.0,202.0,75.0,ABap
48,162,22.0,142.0,294.0,75.0,ABaa
48,194,13.0,153.0,263.0,75.0,ABpa
48,225,11.0,152.0,393.0,75.0,ABpp
48,259,9.0,291.0,214.0,75.0,Unknown_259
48,290,9.0,272.0,313.0,75.0,Unknown_290
48,322,13.0,392.0,322.0,75.0,Unknown_322
48,353,12.0,382.0,429.0,75.0,Unknown_353
48,386,19.0,120.0,373.0,75.0,Unknown_386
48,417,17.0,130.0,487.0,75.0,Unknown_417
48,449,24.0,174.0,487.0,75.0,Unknown_449
48,480,23.0,227.0,567.0,75.0,Unknown_480
48,514,27.0,315.0,225.0,75.0,Unknown_514
48,541,21.0,373.0,276.0,75.0,Unknown_541
48,565,23.0,239.0,322.0,75.0,Unknown_565
48,590,24.0,227.0,423.0,75.0,Unknown_590
48,610,21.0,346.0,382.0,75.0,Unknown_610
48,625,20.0,324.0,476.0,75.0,Unknown_625
48,642,12.0,263.0,409.0,75.0,Unknown_642
48,671,13.0,224.0,530.0,75.0,Unknown_671
48,703,17.0,306.0,578.0,75.0,Unknown_703
48,718,22.0,359.0,539.0,75.0,Unknown_718
49,4,19.0,235.0,126.0,75.0,E
49,35,12.0,198.0,180.0,75.0,MS
49,67,19.0,330.0,154.0,75.0,C
49,98,15.0,395.0,238.0,75.0,P3
49,131,23.0,189.0,205.0,75.0,ABap
49,162,23.0,141.0,294.0,75.0,ABaa
49,194,13.0,138.0,265.0,75.0,ABpa
49,225,11.0,151.0,396.0,75.0,ABpp
49,259,9.0,290.0,222.0,75.0,Unknown_259
49,290,10.0,274.0,311.0,75.0,Unknown_290
49,322,13.0,391.0,327.0,75.0,Unknown_322
49,353,12.0,380.0,427.0,75.0,Unknown_353
49,386,20.0,122.0,372.0,75.0,Unknown_386
49,417,16.0,133.0,478.0,75.0,Unknown_417
49,449,24.0,180.0,488.0,75.0,Unknown_449
49,480,22.0,229.0,564.0,75.0,Unknown_480
49,514,26.0,314.0,224.0,75.0,Unknown_514
49,541,23.0,385.0,289.0,75.0,Unknown_541
49,565,24.0,235.0,311.0,75.0,Unknown_565
49,590,26.0,230.0,433.0,75.0,Unknown_590
49,610,21.0,347.0,379.0,75.0,Unknown_610
49,625,19.0,319.0,471.0,75.0,Unknown_625
49,642,12.0,263.0,404.0,75.0,Unknown_642
49,671,13.0,222.0,528.0,75.0,Unknown_671
49,703,17.0,311.0,576.0,75.0,Unknown_703
49,718,23.0,364.0,537.0,75.0,Unknown_718
50,4,19.0,235.0,131.0,75.0,E
50,35,11.0,203.0,177.0,75.0,MS
50,67,19.0,335.0,156.0,75.0,C
50,98,15.0,389.0,236.0,75.0,P3
50,131,23.0,184.0,206.0,75.0,ABap
50,162,22.0,138.0,301.0,75.0,ABaa
50,194,13.0,146.0,261.0,75.0,ABpa
50,225,12.0,155.0,393.0,75.0,ABpp
50,259,10.0,288.0,213.0,75.0,Unknown_259
50,290,10.0,271.0,302.0,75.0,Unknown_290
50,322,13.0,389.0,315.0,75.0,Unknown_322
50,353,11.0,378.0,422.0,75.0,Unknown_353
50,386,19.0,111.0,383.0,75.0,Unknown_386
50,417,16.0,133.0,480.0,75.0,Unknown_417
50,449,25.0,178.0,490.0,75.0,Unknown_449
50,480,23.0,230.0,565.0,75.0,Unknown_480
50,514,26.0,318.0,218.0,75.0,Unknown_514
50,541,24.0,393.0,296.0,75.0,Unknown_541
50,565,23.0,232.0,309.0,75.0,Unknown_565
50,590,25.0,231.0,436.0,75.0,Unknown_590
50,610,21.0,351.0,377.0,75.0,Unknown_610
50,625,19.0,320.0,468.0,75.0,Unknown_625
50,642,13.0,266.0,399.0,75.0,Unknown_642
50,671,13.0,225.0,519.0,75.0,Unknown_671
50,703,17.0,311.0,576.0,75.0,Unknown_703
50,718,23.0,363.0,536.0,75.0,Unknown_718
51,4,19.0,240.0,128.0,75.0,E
51,35,12.0,203.0,170.0,75.0,MS
51,67,20.0,333.0,154.0,75.0,C
51,98,15.0,384.0,230.0,75.0,P3
51,131,24.0,182.0,205.0,75.0,ABap
51,162,23.0,131.0,292.0,75.0,ABaa
51,194,13.0,147.0,256.0,75.0,ABpa
51,225,12.0,155.0,385.0,75.0,ABpp
51,259,9.0,290.0,217.0,75.0,Unknown_259
51,290,10.0,266.0,303.0,75.0,Unknown_290
51,322,13.0,389.0,312.0,75.0,Unknown_322
51,353,12.0,386.0,419.0,75.0,Unknown_353
51,386,20.0,113.0,381.0,75.0,Unknown_386
51,417,17.0,133.0,479.0,75.0,Unknown_417
51,449,25.0,171.0,488.0,75.0,Unknown_449
51,480,22.0,234.0,571.0,75.0,Unknown_480
51,514,26.0,322.0,224.0,75.0,Unknown_514
51,541,23.0,394.0,299.0,75.0,Unknown_541
51,565,23.0,237.0,309.0,75.0,Unknown_565
51,590,24.0,225.0,431.0,75.0,Unknown_590
51,610,20.0,336.0,378.0,75.0,Unknown_610
51,625,19.0,315.0,465.0,75.0,Unknown_625
51,642,12.0,252.0,408.0,75.0,Unknown_642
51,671,12.0,224.0,521.0,75.0,Unknown_671
51,703,17.0,313.0,571.0,75.0,Unknown_703
51,718,22.0,359.0,543.0,75.0,Unknown_718
52,4,19.0,248.0,123.0,75.0,E
52,35,13.0,199.0,168.0,75.0,MS
52,67,19.0,341.0,161.0,75.0,C
52,98,13.0,388.0,232.0,75.0,P3
52,131,23.0,190.0,200.0,75.0,ABap
52,162,23.0,144.0,288.0,75.0,ABaa
52,194,13.0,149.0,255.0,75.0,ABpa
52,225,13.0,145.0,387.0,75.0,ABpp
52,259,11.0,281.0,219.0,75.0,Unknown_259
52,290,10.0,261.0,309.0,75.0,Unknown_290
52,322,12.0,391.0,319.0,75.0,Unknown_322
52,353,12.0,388.0,421.0,75.0,Unknown_353
52,386,20.0,118.0,380.0,75.0,Unknown_386
52,417,18.0,134.0,479.0,75.0,Unknown_417
52,449,25.0,177.0,489.0,75.0,Unknown_449
52,480,22.0,235.0,568.0,75.0,Unknown_480
52,514,25.0,325.0,236.0,75.0,Unknown_514
52,541,23.0,394.0,294.0,75.0,Unknown_541
52,565,24.0,236.0,312.0,75.0,Unknown_565
52,590,25.0,230.0,422.0,75.0,Unknown_590
52,610,20.0,337.0,375.0,75.0,Unknown_610
52,625,19.0,318.0,465.0,75.0,Unknown_625
52,643,11.0,235.0,394.0,75.0,Unknown_643
52,656,13.0,271.0,428.0,75.0,Unknown_656
52,672,10.0,200.0,511.0,75.0,Unknown_672
52,687,12.0,247.0,545.0,75.0,Unknown_687
52,703,18.0,317.0,570.0,75.0,Unknown_703
52,718,23.0,366.0,535.0,75.0,Unknown_718
53,4,19.0,251.0,127.0,75.0,E
53,35,13.0,201.0,172.0,75.0,MS
53,67,18.0,337.0,165.0,75.0,C
53,98,15.0,388.0,235.0,75.0,P3
53,131,23.0,196.0,196.0,75.0,ABap
53,162,22.0,145.0,283.0,75.0,ABaa
53,194,12.0,146.0,259.0,75.0,ABpa
53,225,13.0,147.0,388.0,75.0,ABpp
53,259,11.0,283.0,220.0,75.0,Unknown_259
53,290,10.0,261.0,315.0,75.0,Unknown_290
53,322,12.0,382.0,321.0,75.0,Unknown_322
53,353,11.0,385.0,415.0,75.0,Unknown_353
53,386,21.0,120.0,374.0,75.0,Unknown_386
53,417,18.0,140.0,468.0,75.0,Unknown_417
53,449,24.0,175.0,481.0,75.0,Unknown_449
53,480,23.0,226.0,560.0,75.0,Unknown_480
53,514,25.0,328.0,241.0,75.0,Unknown_514
53,541,22.0,399.0,301.0,75.0,Unknown_541
53,565,23.0,238.0,304.0,75.0,Unknown_565
53,590,25.0,231.0,419.0,75.0,Unknown_590
53,610,19.0,326.0,377.0,75.0,Unknown_610
53,625,19.0,310.0,471.0,75.0,Unknown_625
53,643,11.0,231.0,403.0,75.0,Unknown_643
53,656,11.0,277.0,447.0,75.0,Unknown_656
53,672,9.0,194.0,509.0,75.0,Unknown_672
53,687,12.0,246.0,551.0,75.0,Unknown_687
53,703,18.0,314.0,577.0,75.0,Unknown_703
53,718,23.0,362.0,538.0,75.0,Unknown_718
54,4,19.0,252.0,130.0,75.0,E
54,35,13.0,204.0,173.0,75.0,MS
54,67,18.0,337.0,170.0,75.0,C
54,98,15.0,382.0,243.0,75.0,P3
54,131,22.0,197.0,196.0,75.0,ABap
54,162,22.0,149.0,282.0,75.0,ABaa
54,194,13.0,151.0,255.0,75.0,ABpa
54,225,12.0,151.0,374.0,75.0,ABpp
54,259,10.0,285.0,221.0,75.0,Unknown_259
54,290,11.0,260.0,320.0,75.0,Unknown_290
54,322,12.0,380.0,323.0,75.0,Unknown_322
54,353,11.0,382.0,409.0,75.0,Unknown_353
54,386,21.0,119.0,369.0,75.0,Unknown_386
54,417,19.0,143.0,466.0,75.0,Unknown_417
54,449,24.0,174.0,477.0,75.0,Unknown_449
54,480,22.0,219.0,550.0,75.0,Unknown_480
54,514,24.0,326.0,236.0,75.0,Unknown_514
54,541,22.0,401.0,298.0,75.0,Unknown_541
54,565,24.0,241.0,303.0,75.0,Unknown_565
54,590,25.0,227.0,410.0,75.0,Unknown_590
54,610,19.0,325.0,383.0,75.0,Unknown_610
54,625,20.0,306.0,477.0,75.0,Unknown_625
54,643,10.0,232.0,411.0,75.0,Unknown_643
54,656,11.0,282.0,462.0,75.0,Unknown_656
54,672,9.0,194.0,515.0,75.0,Unknown_672
54,687,12.0,248.0,559.0,75.0,Unknown_687
54,703,19.0,315.0,578.0,75.0,Unknown_703
54,718,23.0,363.0,534.0,75.0,Unknown_718
55,4,18.0,247.0,131.0,75.0,E
55,35,13.0,211.0,178.0,75.0,MS
55,67,19.0,332.0,171.0,75.0,C
55,98,15.0,384.0,239.0,75.0,P3
55,131,23.0,196.0,194.0,75.0,ABap
55,162,22.0,153.0,280.0,75.0,ABaa
55,194,13.0,152.0,261.0,75.0,ABpa
55,225,12.0,159.0,368.0,75.0,ABpp
55,259,10.0,285.0,221.0,75.0,Unknown_259
55,290,11.0,265.0,324.0,75.0,Unknown_290
55,322,12.0,382.0,323.0,75.0,Unknown_322
55,353,11.0,378.0,412.0,75.0,Unknown_353
55,386,22.0,121.0,371.0,75.0,Unknown_386
55,417,18.0,145.0,464.0,75.0,Unknown_417
55,449,25.0,174.0,478.0,75.0,Unknown_449
55,480,22.0,216.0,550.0,75.0,Unknown_480
55,514,24.0,316.0,242.0,75.0,Unknown_514
55,541,23.0,396.0,302.0,75.0,Unknown_541
55,565,24.0,241.0,306.0,75.0,Unknown_565
55,590,25.0,228.0,410.0,75.0,Unknown_590
55,610,19.0,320.0,381.0,75.0,Unknown_610
55,625,20.0,300.0,476.0,75.0,Unknown_625
55,643,10.0,231.0,417.0,75.0,Unknown_643
55,656,12.0,291.0,472.0,75.0,Unknown_656
55,672,10.0,192.0,523.0,75.0,Unknown_672
55,687,12.0,256.0,575.0,75.0,Unknown_687
55,703,19.0,319.0,576.0,75.0,Unknown_703
55,718,23.0,371.0,531.0,75.0,Unknown_718
56,4,18.0,245.0,130.0,75.0,E
56,35,13.0,204.0,182.0,75.0,MS
56,67,20.0,332.0,168.0,75.0,C
56,98,15.0,385.0,239.0,75.0,P3
56,131,22.0,196.0,192.0,75.0,ABap
56,162,22.0,147.0,285.0,75.0,ABaa
56,194,13.0,154.0,267.0,75.0,ABpa
56,225,13.0,160.0,370.0,75.0,ABpp
56,259,11.0,282.0,220.0,75.0,Unknown_259
56,290,11.0,260.0,324.0,75.0,Unknown_290
56,322,12.0,381.0,324.0,75.0,Unknown_322
56,353,11.0,368.0,410.0,75.0,Unknown_353
56,386,21.0,115.0,370.0,75.0,Unknown_386
56,417,18.0,140.0,465.0,75.0,Unknown_417
56,449,24.0,175.0,476.0,75.0,Unknown_449
56,480,22.0,210.0,550.0,75.0,Unknown_480
56,514,24.0,313.0,247.0,75.0,Unknown_514
56,541,24.0,395.0,304.0,75.0,Unknown_541
56,565,24.0,241.0,308.0,75.0,Unknown_565
56,590,25.0,231.0,410.0,75.0,Unknown_590
56,610,19.0,321.0,381.0,75.0,Unknown_610
56,625,19.0,296.0,486.0,75.0,Unknown_625
56,643,9.0,231.0,420.0,75.0,Unknown_643
56,656,11.0,301.0,493.0,75.0,Unknown_656
56,672,9.0,186.0,523.0,75.0,Unknown_672
56,687,13.0,263.0,585.0,75.0,Unknown_687
56,703,20.0,323.0,578.0,75.0,Unknown_703
56,718,23.0,375.0,523.0,75.0,Unknown_718
57,4,16.0,238.0,129.0,75.0,E
57,35,13.0,200.0,186.0,75.0,MS
57,67,19.0,326.0,171.0,75.0,C
57,98,15.0,384.0,237.0,75.0,P3
57,131,24.0,202.0,189.0,75.0,ABap
57,162,22.0,146.0,281.0,75.0,ABaa
57,194,12.0,155.0,275.0,75.0,ABpa
57,225,12.0,161.0,377.0,75.0,ABpp
57,259,9.0,282.0,225.0,75.0,Unknown_259
57,290,12.0,255.0,330.0,75.0,Unknown_290
57,322,12.0,380.0,324.0,75.0,Unknown_322
57,353,11.0,361.0,407.0,75.0,Unknown_353
57,386,20.0,115.0,374.0,75.0,Unknown_386
57,417,16.0,139.0,473.0,75.0,Unknown_417
57,449,24.0,174.0,476.0,75.0,Unknown_449
57,480,22.0,213.0,554.0,75.0,Unknown_480
57,514,24.0,306.0,249.0,75.0,Unknown_514
57,541,24.0,398.0,305.0,75.0,Unknown_541
57,565,24.0,239.0,310.0,75.0,Unknown_565
57,590,24.0,236.0,412.0,75.0,Unknown_590
57,610,19.0,315.0,375.0,75.0,Unknown_610
57,625,19.0,296.0,483.0,75.0,Unknown_625
57,643,11.0,233.0,429.0,75.0,Unknown_643
57,656,10.0,316.0,499.0,75.0,Unknown_656
57,672,10.0,194.0,529.0,75.0,Unknown_672
57,687,13.0,280.0,590.0,75.0,Unknown_687
57,703,20.0,333.0,573.0,75.0,Unknown_703
57,718,24.0,382.0,511.0,75.0,Unknown_718
58,4,18.0,239.0,121.0,75.0,E
58,35,12.0,192.0,179.0,75.0,MS
58,67,18.0,327.0,163.0,75.0,C
58,98,15.0,384.0,238.0,75.0,P3
58,132,22.0,184.0,184.0,75.0,ABapa
58,147,24.0,209.0,219.0,75.0,ABapp
58,162,22.0,133.0,289.0,75.0,ABaa
58,194,13.0,157.0,273.0,75.0,ABpa
58,225,12.0,159.0,385.0,75.0,ABpp
58,260,8.0,271.0,203.0,75.0,Unknown_260
58,275,10.0,308.0,252.0,75.0,Unknown_275
58,290,11.0,265.0,336.0,75.0,Unknown_290
58,322,11.0,366.0,319.0,75.0,Unknown_322
58,353,11.0,354.0,406.0,75.0,Unknown_353
58,386,21.0,116.0,372.0,75.0,Unknown_386
58,417,15.0,148.0,482.0,75.0,Unknown_417
58,449,24.0,173.0,476.0,75.0,Unknown_449
58,480,22.0,211.0,550.0,75.0,Unknown_480
58,514,23.0,307.0,247.0,75.0,Unknown_514
58,541,25.0,390.0,305.0,75.0,Unknown_541
58,565,22.0,236.0,313.0,75.0,Unknown_565
58,590,26.0,232.0,408.0,75.0,Unknown_590
58,610,18.0,298.0,374.0,75.0,Unknown_610
58,625,20.0,301.0,482.0,75.0,Unknown_625
58,643,11.0,237.0,434.0,75.0,Unknown_643
58,656,11.0,323.0,506.0,75.0,Unknown_656
58,672,10.0,197.0,530.0,75.0,Unknown_672
58,687,14.0,280.0,593.0,75.0,Unknown_687
58,703,20.0,344.0,569.0,75.0,Unknown_703
58,718,24.0,388.0,499.0,75.0,Unknown_718
59,4,16.0,242.0,130.0,75.0,E
59,35,13.0,205.0,193.0,75.0,MS
59,68,15.0,331.0,152.0,75.0,Ca
59,83,19.0,348.0,174.0,75.0,Cp
59,98,14.0,399.0,237.0,75.0,P3
59,132,22.0,182.0,176.0,75.0,ABapa
59,147,25.0,218.0,218.0,75.0,ABapp
59,163,22.0,132.0,253.0,75.0,ABaaa
59,178,23.0,153.0,307.0,75.0,ABaap
59,194,12.0,162.0,266.0,75.0,ABpa
59,225,12.0,163.0,372.0,75.0,ABpp
59,260,9.0,275.0,210.0,75.0,Unknown_260
59,275,10.0,312.0,257.0,75.0,Unknown_275
59,291,8.0,241.0,314.0,75.0,Unknown_291
59,306,11.0,279.0,352.0,75.0,Unknown_306
59,323,9.0,379.0,318.0,75.0,Unknown_323
59,338,13.0,407.0,355.0,75.0,Unknown_338
59,353,11.0,347.0,416.0,75.0,Unknown_353
59,387,18.0,101.0,344.0,75.0,Unknown_387
59,402,22.0,133.0,382.0,75.0,Unknown_402
59,418,14.0,115.0,457.0,75.0,Unknown_418
59,433,16.0,151.0,511.0,75.0,Unknown_433
59,450,23.0,147.0,470.0,75.0,Unknown_450
59,465,27.0,181.0,500.0,75.0,Unknown_465
59,480,20.0,210.0,557.0,75.0,Unknown_480
59,514,24.0,313.0,243.0,75.0,Unknown_514
59,541,24.0,387.0,312.0,75.0,Unknown_541
59,565,23.0,249.0,316.0,75.0,Unknown_565
59,590,24.0,230.0,411.0,75.0,Unknown_590
59,610,18.0,316.0,372.0,75.0,Unknown_610
59,625,19.0,283.0,480.0,75.0,Unknown_625
59,643,11.0,234.0,435.0,75.0,Unknown_643
59,656,11.0,324.0,511.0,75.0,Unknown_656
59,672,10.0,198.0,524.0,75.0,Unknown_672
59,687,14.0,281.0,585.0,75.0,Unknown_687
59,703,20.0,335.0,568.0,75.0,Unknown_703
59,718,24.0,382.0,498.0,75.0,Unknown_718
60,5,14.0,252.0,123.0,75.0,Ea
60,20,19.0,277.0,144.0,75.0,Ep
60,36,13.0,186.0,172.0,75.0,MSa
60,51,15.0,231.0,211.0,75.0,MSp
60,68,14.0,339.0,153.0,75.0,Ca
60,83,20.0,369.0,179.0,75.0,Cp
60,99,11.0,383.0,231.0,75.0,D
60,114,16.0,406.0,277.0,75.0,P4
60,132,21.0,194.0,163.0,75.0,ABapa
60,147,25.0,214.0,213.0,75.0,ABapp
60,163,21.0,136.0,240.0,75.0,ABaaa
60,178,25.0,143.0,299.0,75.0,ABaap
60,195,11.0,156.0,251.0,75.0,ABpaa
60,210,15.0,184.0,286.0,75.0,ABpap
60,225,10.0,162.0,369.0,75.0,ABpp
60,260,8.0,273.0,206.0,75.0,Unknown_260
60,275,9.0,315.0,263.0,75.0,Unknown_275
60,291,8.0,239.0,305.0,75.0,Unknown_291
60,306,10.0,280.0,357.0,75.0,Unknown_306
60,323,10.0,384.0,324.0,75.0,Unknown_323
60,338,14.0,410.0,373.0,75.0,Unknown_338
60,354,10.0,348.0,413.0,75.0,Unknown_354
60,369,12.0,366.0,437.0,75.0,Unknown_369
60,387,17.0,105.0,329.0,75.0,Unknown_387
60,402,21.0,133.0,380.0,75.0,Unknown_402
60,418,14.0,114.0,445.0,75.0,Unknown_418
60,433,15.0,156.0,506.0,75.0,Unknown_433
60,450,24.0,138.0,468.0,75.0,Unknown_450
60,465,26.0,177.0,509.0,75.0,Unknown_465
60,481,19.0,189.0,561.0,75.0,Unknown_481
60,496,22.0,234.0,574.0,75.0,Unknown_496
60,514,23.0,315.0,247.0,75.0,Unknown_514
60,541,24.0,386.0,330.0,75.0,Unknown_541
60,565,23.0,246.0,323.0,75.0,Unknown_565
60,590,24.0,228.0,415.0,75.0,Unknown_590
60,610,18.0,317.0,365.0,75.0,Unknown_610
60,625,19.0,277.0,474.0,75.0,Unknown_625
60,643,10.0,230.0,426.0,75.0,Unknown_643
60,656,11.0,327.0,513.0,75.0,Unknown_656
60,672,9.0,196.0,511.0,75.0,Unknown_672
60,687,13.0,285.0,583.0,75.0,Unknown_687
60,703,20.0,337.0,564.0,75.0,Unknown_703
60,718,23.0,373.0,494.0,75.0,Unknown_718
61,5,15.0,266.0,121.0,75.0,Ea
61,20,21.0,286.0,151.0,75.0,Ep
61,36,14.0,188.0,169.0,75.0,MSa
61,51,15.0,232.0,216.0,75.0,MSp
61,68,14.0,345.0,156.0,75.0,Ca
61,83,19.0,372.0,187.0,75.0,Cp
61,99,12.0,384.0,235.0,75.0,D
61,114,15.0,416.0,282.0,75.0,P4
61,132,22.0,198.0,149.0,75.0,ABapa
61,147,25.0,215.0,221.0,75.0,ABapp
61,163,22.0,142.0,231.0,75.0,ABaaa
61,178,25.0,143.0,298.0,75.0,ABaap
61,195,12.0,158.0,248.0,75.0,ABpaa
61,210,16.0,198.0,286.0,75.0,ABpap
61,226,10.0,156.0,335.0,75.0,ABppp
61,241,13.0,153.0,383.0,75.0,ABppa
61,260,9.0,267.0,195.0,75.0,Unknown_260
61,275,9.0,315.0,264.0,75.0,Unknown_275
61,291,8.0,236.0,295.0,75.0,Unknown_291
61,306,10.0,276.0,354.0,75.0,Unknown_306
61,323,10.0,385.0,331.0,75.0,Unknown_323
61,338,14.0,408.0,384.0,75.0,Unknown_338
61,354,10.0,357.0,416.0,75.0,Unknown_354
61,369,13.0,379.0,455.0,75.0,Unknown_369
61,387,17.0,104.0,315.0,75.0,Unknown_387
61,402,22.0,147.0,381.0,75.0,Unknown_402
61,418,16.0,108.0,433.0,75.0,Unknown_418
